id,price_doc
32472,5970308
32473,5636846
32474,4319494
32475,12541413
32476,5023858
32477,3493154
32478,6088900
32479,3494078
32480,10756438
32481,4987586
32482,4536349
32483,8123574
32484,12379307
32485,12467981
32486,7029596
32487,5615089
32488,13314456
32489,13404328
32490,5864755
32491,7619646
32492,8498950
32493,8045699
32494,5838657
32495,4963208
32496,5357469
32497,6953904
32498,12533198
32499,11602545
32500,4212266
32501,12095150
32502,7104217
32503,4612946
32504,3671925
32505,7616019
32506,6227368
32507,3385317
32508,5998559
32509,4120755
32510,12637504
32511,4106699
32512,5138292
32513,4799806
32514,6043332
32515,6231640
32516,6538796
32517,10285266
32518,4083540
32519,3786582
32520,1972145
32521,6689757
32522,6084434
32523,6904354
32524,6774888
32525,5278983
32526,7688831
32527,6879003
32528,4376930
32529,5483910
32530,5301711
32531,5533762
32532,14173057
32533,5461966
32534,3691877
32535,5282597
32536,11401621
32537,5572009
32538,8652971
32539,5235150
32540,6930596
32541,11780507
32542,5616271
32543,5470393
32544,4420747
32545,4310634
32546,11064404
32547,6436006
32548,3659919
32549,3103038
32550,6187248
32551,5277553
32552,6207755
32553,6013101
32554,7580184
32555,9256241
32556,8700352
32557,3534840
32558,5866776
32559,8410794
32560,5335580
32561,5264958
32562,10736214
32563,6196063
32564,4694319
32565,6451919
32566,3530555
32567,4024006
32568,8193432
32569,6028119
32570,5582863
32571,5663526
32572,6099957
32573,7594472
32574,6365070
32575,5047378
32576,6170539
32577,4225372
32578,5629836
32579,7387149
32580,5149499
32581,4218539
32582,6176127
32583,7246940
32584,4329996
32585,4129932
32586,5283259
32587,5320788
32588,5710479
32589,2619060
32590,9069030
32591,7941910
32592,3345052
32593,3354592
32594,3749690
32595,5604673
32596,8210297
32597,6965671
32598,8256385
32599,5487390
32600,7250921
32601,4420121
32602,6898719
32603,6751835
32604,3749668
32605,4683288
32606,5436081
32607,6742694
32608,7195499
32609,5778054
32610,6586385
32611,6494616
32612,3251849
32613,5125402
32614,8667647
32615,3756432
32616,6635769
32617,7396469
32618,5470298
32619,3554574
32620,6663872
32621,5702608
32622,15342441
32623,10292528
32624,12032733
32625,8902484
32626,6900820
32627,6820037
32628,7547015
32629,11404074
32630,5389969
32631,5543679
32632,6031803
32633,6684233
32634,5594865
32635,8118725
32636,4564984
32637,7344635
32638,5847100
32639,7429548
32640,5415619
32641,5905764
32642,5946688
32643,10812510
32644,6032958
32645,5631068
32646,6700711
32647,11685687
32648,5684283
32649,5633548
32650,7620177
32651,1884135
32652,9838193
32653,10914294
32654,5127735
32655,10372364
32656,3618156
32657,5280500
32658,8345892
32659,2738813
32660,6043371
32661,6884153
32662,12949395
32663,8029515
32664,9662593
32665,11003986
32666,6777875
32667,5791650
32668,5979992
32669,7306320
32670,6248736
32671,5776010
32672,3371235
32673,8355965
32674,5543747
32675,4439796
32676,5731566
32677,3704954
32678,9044088
32679,4739602
32680,18581533
32681,8238643
32682,5216975
32683,11289470
32684,6205460
32685,5381028
32686,6459819
32687,5115760
32688,6106905
32689,5255782
32690,6493387
32691,8153122
32692,10679736
32693,7304423
32694,6215904
32695,8727498
32696,2889778
32697,6565408
32698,5779466
32699,5452682
32700,7320450
32701,11355756
32702,12898205
32703,8826490
32704,10191364
32705,9069923
32706,3975419
32707,7530157
32708,5618701
32709,5251645
32710,10073325
32711,6278783
32712,7670138
32713,4939995
32714,6417279
32715,3438873
32716,4160845
32717,6965721
32718,8412914
32719,5659434
32720,4237097
32721,13633941
32722,5636957
32723,3923197
32724,7361283
32725,15786807
32726,4783581
32727,3853950
32728,9202791
32729,5340157
32730,8345038
32731,4569302
32732,4780576
32733,5856388
32734,4040621
32735,5959031
32736,3298442
32737,4843333
32738,6817570
32739,40585083
32740,4650288
32741,5641875
32742,11532903
32743,6600102
32744,11124376
32745,5295214
32746,9597349
32747,6410707
32748,3802885
32749,3484997
32750,8816575
32751,6346557
32752,25077949
32753,5655978
32754,7253057
32755,6200694
32756,6387066
32757,11014394
32758,7085324
32759,5099759
32760,4969927
32761,4986773
32762,7131770
32763,5458600
32764,5595351
32765,4687636
32766,6658087
32767,5334901
32768,5390914
32769,5965607
32770,6387031
32771,11788478
32772,14369623
32773,4912129
32774,6815278
32775,5577542
32776,4904487
32777,4433249
32778,5298370
32779,3384397
32780,6376119
32781,6764150
32782,5455073
32783,8331693
32784,9854305
32785,6378423
32786,4341781
32787,8833139
32788,4511696
32789,4170796
32790,3636511
32791,5289059
32792,4836075
32793,15084266
32794,1777275
32795,4738162
32796,5137304
32797,6231032
32798,6567288
32799,11498729
32800,3665532
32801,5746759
32802,8336575
32803,4127581
32804,8382345
32805,9421261
32806,4626239
32807,4822083
32808,5028255
32809,7584462
32810,5560202
32811,9057972
32812,4221886
32813,6246047
32814,3504508
32815,3790670
32816,3721413
32817,5781237
32818,8123780
32819,3488950
32820,4852169
32821,10905895
32822,5406388
32823,7236656
32824,5882606
32825,5483588
32826,9513156
32827,8099561
32828,5644961
32829,5746517
32830,4957349
32831,5730980
32832,3442750
32833,10771764
32834,10043796
32835,6026555
32836,5288445
32837,5308114
32838,4332227
32839,27300907
32840,6370519
32841,4815817
32842,5954766
32843,3458767
32844,5289316
32845,7907553
32846,10941169
32847,3029494
32848,9618280
32849,3114183
32850,6826621
32851,9488269
32852,3685032
32853,3914383
32854,7988329
32855,8191422
32856,4288374
32857,6889544
32858,3310309
32859,5885972
32860,6049065
32861,5189846
32862,6536071
32863,5690368
32864,7374128
32865,7401317
32866,3407533
32867,4175368
32868,8126029
32869,5445669
32870,5189368
32871,3983311
32872,8094684
32873,4180755
32874,3831047
32875,7335768
32876,6861727
32877,8327048
32878,10458571
32879,3563918
32880,7067080
32881,7472707
32882,6074350
32883,3794699
32884,6163236
32885,4498758
32886,4942105
32887,4323963
32888,7470362
32889,3595905
32890,4742491
32891,5329254
32892,4807264
32893,9831612
32894,4907230
32895,7991190
32896,5847466
32897,3308641
32898,11319741
32899,9225985
32900,5485009
32901,7070381
32902,7207869
32903,6470047
32904,11047292
32905,6740668
32906,6280865
32907,4015947
32908,7588786
32909,2485282
32910,7489232
32911,9623789
32912,5352614
32913,6425622
32914,3744892
32915,6633948
32916,10471456
32917,5576022
32918,8437696
32919,12767012
32920,4843959
32921,4997390
32922,3704850
32923,5133653
32924,2373723
32925,4453499
32926,3025638
32927,9118275
32928,9802906
32929,10470695
32930,4998173
32931,5746927
32932,5268332
32933,5552580
32934,4099480
32935,10651115
32936,3624976
32937,4394022
32938,7111460
32939,4725135
32940,7360796
32941,10742688
32942,6159362
32943,4830330
32944,4980774
32945,4962338
32946,7221661
32947,8039142
32948,12947420
32949,5755311
32950,4546896
32951,7358689
32952,8131853
32953,6102171
32954,7002576
32955,9848759
32956,5497313
32957,5812563
32958,9774338
32959,10314531
32960,5827453
32961,9911464
32962,4705347
32963,8146422
32964,4724574
32965,8723244
32966,6494381
32967,6892776
32968,5748290
32969,6125285
32970,5732087
32971,4868438
32972,5257185
32973,5426896
32974,7155219
32975,7505357
32976,5877201
32977,4745518
32978,5860197
32979,4703879
32980,3922262
32981,5533516
32982,5869716
32983,7052588
32984,4997532
32985,4200271
32986,6081366
32987,8011132
32988,6167256
32989,3730184
32990,7967515
32991,3032898
32992,5393886
32993,4726017
32994,3415579
32995,7956989
32996,6041914
32997,8610289
32998,18894724
32999,3546253
33000,5315820
33001,4692023
33002,5812261
33003,4050598
33004,6314415
33005,8119607
33006,12312039
33007,4774714
33008,4183144
33009,7557346
33010,5345545
33011,4143176
33012,4767439
33013,3188883
33014,4714789
33015,5103758
33016,4764502
33017,4666235
33018,5651815
33019,5315026
33020,5014559
33021,6162703
33022,6321943
33023,8281020
33024,11986287
33025,5219458
33026,5282077
33027,3590831
33028,6019303
33029,6335334
33030,7112561
33031,4548396
33032,8181259
33033,9164321
33034,3018077
33035,6420757
33036,5274029
33037,8195644
33038,6518911
33039,7034161
33040,11023826
33041,3554450
33042,9334008
33043,6243902
33044,5872985
33045,13546550
33046,6193865
33047,8211316
33048,9034841
33049,18384593
33050,8229641
33051,5643228
33052,9672870
33053,7421536
33054,3440226
33055,10688256
33056,4653227
33057,7825503
33058,5481826
33059,9085975
33060,4342366
33061,4200780
33062,6755215
33063,5739561
33064,5042804
33065,5073022
33066,9229864
33067,5123980
33068,6791676
33069,11061139
33070,8797495
33071,10988695
33072,4990046
33073,3476148
33074,13612190
33075,5823912
33076,6995557
33077,6741089
33078,4598351
33079,9360321
33080,7137639
33081,15068552
33082,8683305
33083,6777926
33084,5257116
33085,11924936
33086,11329446
33087,3828769
33088,3790113
33089,9885943
33090,8291227
33091,5114229
33092,4838322
33093,17196059
33094,4416366
33095,3131137
33096,7558379
33097,4931433
33098,5790424
33099,5822457
33100,5228471
33101,5783834
33102,5341788
33103,2308461
33104,3872271
33105,9866559
33106,4422038
33107,3731775
33108,11751386
33109,6068416
33110,5352875
33111,5502666
33112,4731078
33113,6825382
33114,4314495
33115,8868515
33116,5604778
33117,4793641
33118,12647256
33119,10992848
33120,2641461
33121,6369046
33122,5165819
33123,36613616
33124,3295698
33125,6304507
33126,5497536
33127,6921262
33128,6278249
33129,12230937
33130,7413581
33131,7705212
33132,4363014
33133,30450649
33134,8094572
33135,6891086
33136,6279483
33137,4082411
33138,10784460
33139,7132067
33140,6183042
33141,8558059
33142,8563273
33143,3169319
33144,3697238
33145,6393571
33146,5457374
33147,3035767
33148,5059132
33149,16030219
33150,5133329
33151,6192744
33152,17699886
33153,12644433
33154,7155555
33155,11442782
33156,7960194
33157,5094009
33158,13129909
33159,4304584
33160,3655114
33161,6151312
33162,8887869
33163,5605900
33164,5386582
33165,6998828
33166,5092534
33167,4929704
33168,7159954
33169,3900589
33170,5775701
33171,7414108
33172,9962730
33173,3796239
33174,6267162
33175,3515115
33176,5087436
33177,5726974
33178,6905460
33179,11193055
33180,5371360
33181,5343120
33182,5202392
33183,4582479
33184,4898154
33185,7827750
33186,4360742
33187,5770054
33188,6581192
33189,7742316
33190,5583229
33191,9914285
33192,8406493
33193,6064952
33194,4831508
33195,8080807
33196,4794550
33197,4849777
33198,5019298
33199,6683874
33200,3320456
33201,6118771
33202,10243984
33203,7667341
33204,5723736
33205,6512920
33206,5863444
33207,11104235
33208,10004420
33209,5281932
33210,2588819
33211,5555301
33212,5092999
33213,4258333
33214,8720545
33215,3931824
33216,3380412
33217,3776755
33218,4906016
33219,3566065
33220,6057473
33221,4507383
33222,4851175
33223,1912944
33224,11524567
33225,7481972
33226,4572773
33227,3604032
33228,3796612
33229,6398773
33230,6155622
33231,7675042
33232,7119415
33233,8198482
33234,14538477
33235,5913445
33236,7393748
33237,14656012
33238,8342112
33239,6161495
33240,6049842
33241,5140428
33242,4230881
33243,3896092
33244,11144526
33245,6128887
33246,6405423
33247,3681188
33248,10585589
33249,15923986
33250,13110628
33251,7445413
33252,9991510
33253,5450049
33254,4434126
33255,8057268
33256,8694668
33257,4941003
33258,21168015
33259,5473845
33260,4791528
33261,7418033
33262,6203641
33263,6559700
33264,8736449
33265,9299506
33266,6286886
33267,5901777
33268,5794895
33269,10031622
33270,2563775
33271,4834335
33272,5178441
33273,7418906
33274,5901979
33275,7168618
33276,11375017
33277,7895643
33278,4542901
33279,6056209
33280,5386639
33281,5743390
33282,6582997
33283,5616258
33284,6018765
33285,11783959
33286,4860073
33287,3683455
33288,11579851
33289,4916464
33290,4794762
33291,4672770
33292,7020212
33293,5291246
33294,5259296
33295,4571541
33296,4019205
33297,6847405
33298,7925964
33299,13836464
33300,3484361
33301,7517508
33302,4072202
33303,9833534
33304,12583911
33305,5877085
33306,6171518
33307,9164025
33308,5899856
33309,6045051
33310,15576840
33311,5947221
33312,3942652
33313,4231735
33314,8045644
33315,7171880
33316,7046003
33317,7257155
33318,6206490
33319,5067974
33320,9289070
33321,4900100
33322,4586166
33323,7950368
33324,10077959
33325,8051131
33326,6199778
33327,6566971
33328,6751302
33329,11036482
33330,2841518
33331,21653397
33332,4139598
33333,9761982
33334,5598286
33335,12071212
33336,11868715
33337,3368490
33338,9287157
33339,5051065
33340,6853492
33341,7668030
33342,18809809
33343,5264422
33344,4935372
33345,5889679
33346,15186500
33347,15274929
33348,5671742
33349,5228360
33350,5192753
33351,10288187
33352,5379639
33353,6096977
33354,5037287
33355,4392994
33356,6083271
33357,8052153
33358,2456331
33359,10394885
33360,3901402
33361,9943695
33362,2827732
33363,6216619
33364,4503600
33365,8279602
33366,14534768
33367,4962223
33368,9251733
33369,7317367
33370,5050380
33371,6010079
33372,4785964
33373,5724079
33374,5742549
33375,6013207
33376,4641372
33377,6211822
33378,22705005
33379,5780332
33380,7003025
33381,5747563
33382,3348256
33383,6086802
33384,7333012
33385,1217096
33386,11804684
33387,7136496
33388,8254358
33389,3753589
33390,6160290
33391,5139841
33392,11627176
33393,5855538
33394,4834435
33395,7596413
33396,7198718
33397,6482721
33398,5114752
33399,9815097
33400,21129667
33401,11074141
33402,3076609
33403,6408012
33404,8765678
33405,8312586
33406,5478196
33407,5879847
33408,8632343
33409,8325897
33410,6404840
33411,5463800
33412,10623572
33413,5184651
33414,7605768
33415,20917093
33416,10907353
33417,6010179
33418,7121850
33419,7402163
33420,9966867
33421,7171509
33422,7749143
33423,2667037
33424,8445355
33425,5577583
33426,6646347
33427,14583660
33428,3288860
33429,3741242
33430,3934230
33431,3869106
33432,5282774
33433,5385216
33434,4545909
33435,7656018
33436,4874338
33437,5111277
33438,4410126
33439,3831804
33440,5291419
33441,4426536
33442,7734247
33443,6092529
33444,14589787
33445,3757333
33446,7345972
33447,3755230
33448,7071631
33449,12847630
33450,5754846
33451,13038949
33452,9496145
33453,4822680
33454,5416780
33455,6340834
33456,4735284
33457,5172170
33458,3846363
33459,12943245
33460,11448463
33461,12486469
33462,7903778
33463,4772648
33464,14238244
33465,4978027
33466,3412012
33467,5462501
33468,3486095
33469,10066901
33470,6386018
33471,1852125
33472,9212244
33473,7954779
33474,4666719
33475,3561318
33476,5712422
33477,8066472
33478,6273388
33479,10807796
33480,6959190
33481,6376461
33482,4132192
33483,8227774
33484,6070225
33485,14101196
33486,12207322
33487,4744784
33488,10443359
33489,10635601
33490,11324120
33491,7223364
33492,6654955
33493,6323502
33494,6097630
33495,8530772
33496,5639474
33497,10262036
33498,7738281
33499,7503796
33500,5405588
33501,7491836
33502,4968160
33503,7097451
33504,9049460
33505,6359448
33506,10160613
33507,6934609
33508,4997704
33509,5134709
33510,9954983
33511,6111654
33512,4986977
33513,15497606
33514,3722378
33515,3744577
33516,5032152
33517,8602081
33518,6962382
33519,6603397
33520,4735098
33521,6918202
33522,3530512
33523,6786351
33524,5477446
33525,7285336
33526,8739328
33527,6370233
33528,5921737
33529,4197263
33530,5497631
33531,5389462
33532,4394752
33533,5945280
33534,4068546
33535,7634862
33536,7823554
33537,3013284
33538,7609686
33539,7535366
33540,9907652
33541,12305778
33542,19376509
33543,9949985
33544,5218469
33545,7528801
33546,4686801
33547,7154989
33548,7100382
33549,8529796
33550,12660198
33551,7081404
33552,6077082
33553,4298617
33554,7967769
33555,13808703
33556,4417379
33557,7854563
33558,25910246
33559,8461735
33560,4711790
33561,1951405
33562,6834852
33563,6593898
33564,5343916
33565,5188779
33566,8260875
33567,7814454
33568,1662655
33569,5222346
33570,10787294
33571,2638137
33572,6537477
33573,3385656
33574,6700900
33575,4958761
33576,5352402
33577,8584173
33578,11021083
33579,8575200
33580,7555619
33581,5934693
33582,8324096
33583,4468418
33584,3975018
33585,4460595
33586,4770622
33587,5282851
33588,8232019
33589,9007694
33590,4121422
33591,8861175
33592,7064132
33593,4484570
33594,11728771
33595,3436531
33596,6657239
33597,5849714
33598,3703466
33599,5385478
33600,5066658
33601,5333053
33602,6067379
33603,6686995
33604,3328935
33605,7999927
33606,5739216
33607,10257578
33608,9691635
33609,6537944
33610,9473887
33611,5279168
33612,4263456
33613,4314467
33614,5320888
33615,4373409
33616,10783055
33617,6540025
33618,2633161
33619,9627870
33620,6829878
33621,1953424
33622,7077544
33623,6131145
33624,5295049
33625,2513426
33626,11366266
33627,3721356
33628,3528676
33629,8729329
33630,5362885
33631,10449712
33632,4802752
33633,3642487
33634,14076809
33635,8150668
33636,5484320
33637,3443887
33638,8542570
33639,8567789
33640,9147783
33641,7627307
33642,10096037
33643,4075756
33644,6014822
33645,5601192
33646,9397911
33647,5723531
33648,6896057
33649,6297145
33650,5153323
33651,5936088
33652,8058515
33653,5870241
33654,5666352
33655,4397445
33656,2658258
33657,7891681
33658,8745506
33659,6920586
33660,7390917
33661,3172849
33662,6953440
33663,6551598
33664,7101128
33665,8612014
33666,5613911
33667,3302266
33668,6240415
33669,15963429
33670,4877196
33671,5082141
33672,20546391
33673,9970621
33674,5089671
33675,9249307
33676,3367235
33677,5390337
33678,8918868
33679,11457690
33680,7360556
33681,9288278
33682,7030633
33683,6822052
33684,4269077
33685,7640489
33686,8392515
33687,5895115
33688,12911871
33689,3060419
33690,6018945
33691,7588356
33692,5243073
33693,7949540
33694,5242775
33695,6702825
33696,6079831
33697,4532006
33698,5859452
33699,12354499
33700,3416969
33701,6293027
33702,4682667
33703,7497786
33704,3596845
33705,5595528
33706,7351305
33707,4025852
33708,3264801
33709,6411225
33710,5298268
33711,11177471
33712,9837343
33713,3947813
33714,4478037
33715,6778136
33716,3612813
33717,9859547
33718,4452187
33719,5620629
33720,4631854
33721,5829012
33722,4737502
33723,4103113
33724,5647784
33725,4748250
33726,6813564
33727,8414106
33728,6331021
33729,4465687
33730,4529163
33731,15444813
33732,6197820
33733,3559872
33734,6135214
33735,6946027
33736,4852891
33737,11256884
33738,4256713
33739,6770776
33740,4245611
33741,12413451
33742,5369437
33743,6483542
33744,4336755
33745,2007939
33746,7467447
33747,6329233
33748,5950692
33749,4066522
33750,9932161
33751,5171220
33752,4445130
33753,11722392
33754,8091368
33755,8829836
33756,5994551
33757,4601831
33758,5406018
33759,2789069
33760,3809819
33761,5093486
33762,5039695
33763,4972659
33764,5372363
33765,5121108
33766,4999347
33767,10988230
33768,5914808
33769,8167244
33770,2659928
33771,3678133
33772,7144690
33773,5772577
33774,5778604
33775,4137490
33776,5834880
33777,6472365
33778,8600631
33779,9443670
33780,14258334
33781,5852128
33782,3999857
33783,6123629
33784,5500139
33785,10071125
33786,7496488
33787,6624574
33788,4423579
33789,4424013
33790,6185811
33791,6714673
33792,4754222
33793,9637527
33794,4698232
33795,5217360
33796,9207271
33797,10728505
33798,7565327
33799,3726469
33800,5390396
33801,6140535
33802,5637575
33803,5795843
33804,7360184
33805,4455397
33806,7520775
33807,8461563
33808,4962377
33809,21031650
33810,6043997
33811,10539492
33812,9354530
33813,3996557
33814,14369652
33815,13480032
33816,4239167
33817,9528716
33818,6048132
33819,4213903
33820,5528812
33821,7050504
33822,3626009
33823,5434390
33824,9342443
33825,7370633
33826,7476217
33827,5303451
33828,4959556
33829,7881525
33830,4076067
33831,8210146
33832,6055767
33833,7382440
33834,5375895
33835,8220922
33836,6002849
33837,4404622
33838,7463386
33839,5974957
33840,9105303
33841,10403421
33842,10347476
33843,5783563
33844,3879163
33845,4930821
33846,5195011
33847,5023182
33848,6797436
33849,13111076
33850,4988836
33851,4773826
33852,5721219
33853,9596469
33854,4905841
33855,5403927
33856,1959594
33857,8351463
33858,7884276
33859,14375175
33860,2687613
33861,4357836
33862,4870051
33863,4417432
33864,6051151
33865,4264718
33866,7012358
33867,5048704
33868,11560772
33869,8003642
33870,4955297
33871,6074208
33872,5723059
33873,6182166
33874,3975998
33875,10763552
33876,7840099
33877,7790557
33878,5565332
33879,7713136
33880,3451949
33881,6553705
33882,5486225
33883,4202868
33884,5439595
33885,6106904
33886,9227735
33887,7568092
33888,12011116
33889,5166239
33890,7522092
33891,6791406
33892,3761308
33893,8323522
33894,4428893
33895,5186884
33896,4391337
33897,3762446
33898,5189983
33899,11189716
33900,10544378
33901,5416943
33902,6488279
33903,5475318
33904,6157258
33905,5602349
33906,4806100
33907,2971125
33908,3195662
33909,6036425
33910,4279513
33911,5658725
33912,3374567
33913,5721882
33914,3152495
33915,35453623
33916,6090023
33917,5497396
33918,9957018
33919,6750219
33920,3123474
33921,3730881
33922,4144623
33923,10478682
33924,5217763
33925,9601003
33926,6186079
33927,8959387
33928,7599133
33929,7061970
33930,5717422
33931,5884175
33932,5518102
33933,7379540
33934,4189490
33935,2369849
33936,5259921
33937,5172996
33938,8128463
33939,6048401
33940,14358377
33941,7637779
33942,8875055
33943,8928269
33944,6117505
33945,8206687
33946,5423245
33947,11392646
33948,6158184
33949,5540517
33950,6347538
33951,4556751
33952,5432591
33953,4186155
33954,12372314
33955,5173022
33956,12021888
33957,3225430
33958,3398368
33959,4897005
33960,5302062
33961,7346441
33962,4829974
33963,6348505
33964,6655495
33965,3032102
33966,5013821
33967,5981549
33968,7811518
33969,4118473
33970,4332440
33971,4785432
33972,8132025
33973,5947811
33974,3503700
33975,8247723
33976,11722932
33977,5923546
33978,9146848
33979,6029490
33980,11761459
33981,5028658
33982,4048697
33983,3228081
33984,4198953
33985,5184301
33986,6867253
33987,5102270
33988,2482283
33989,6130223
33990,2723920
33991,4633700
33992,2487192
33993,11952445
33994,7927302
33995,6507050
33996,7980107
33997,5693677
33998,7978337
33999,5220359
34000,4405371
34001,8131260
34002,7306709
34003,4269395
34004,4193677
34005,5558573
34006,21190476
34007,6511545
34008,5739120
34009,6653698
34010,5488590
34011,4122701
34012,8210864
34013,5319859
34014,8623276
34015,6049248
34016,3048437
34017,11492531
34018,9875348
34019,7351108
34020,6455199
34021,5762774
34022,5726631
34023,5479377
34024,5260386
34025,5418417
34026,9866885
34027,6625957
34028,6719468
34029,2495214
34030,4534487
34031,15356003
34032,9275158
34033,7254603
34034,6774694
34035,3968649
34036,7605306
34037,3553010
34038,3661079
34039,4840977
34040,8172293
34041,4420475
34042,9258730
34043,4121078
34044,4100122
34045,9164783
34046,5461772
34047,5882873
34048,8160742
34049,3753450
34050,8101455
34051,8278910
34052,5682140
34053,10193950
34054,8076120
34055,4311501
34056,2702939
34057,5379254
34058,8395315
34059,5967961
34060,3181339
34061,6739475
34062,3184977
34063,7173104
34064,3157879
34065,5323417
34066,4534813
34067,5702593
34068,10434098
34069,5245808
34070,5427387
34071,3052506
34072,9832209
34073,4946081
34074,12934423
34075,5666617
34076,5639765
34077,4987864
34078,10293150
34079,7713896
34080,5782595
34081,5768467
34082,6169236
34083,6010578
34084,6068915
34085,5125332
34086,7166356
34087,4936373
34088,4662750
34089,3745025
34090,5545676
34091,6903061
34092,6047021
34093,4865902
34094,3252973
34095,3274982
34096,7242526
34097,10617374
34098,6208161
34099,6304301
34100,5070002
34101,8044141
34102,5893893
34103,6514930
34104,1916427
34105,4779512
34106,5843040
34107,6128808
34108,5346453
34109,9598378
34110,6032311
34111,4403154
34112,7410624
34113,5766758
34114,6649630
34115,2857401
34116,7330140
34117,6662889
34118,3790585
34119,7652320
34120,3136137
34121,3395856
34122,3759389
34123,3573792
34124,6106055
34125,3560063
34126,6865733
34127,3650969
34128,7973850
34129,5044188
34130,4969800
34131,15401071
34132,8232588
34133,12152178
34134,5924035
34135,6042842
34136,7351137
34137,4747886
34138,5491663
34139,6734078
34140,6160661
34141,7204222
34142,6121821
34143,5570189
34144,9706227
34145,3971063
34146,9017080
34147,7280695
34148,5217811
34149,4429659
34150,12768199
34151,5250064
34152,9909463
34153,4098609
34154,6655760
34155,4423035
34156,5312172
34157,7337206
34158,4883791
34159,10627058
34160,6485040
34161,3688508
34162,6685277
34163,6382603
34164,3392341
34165,7133292
34166,5298769
34167,7257374
34168,6466752
34169,6121798
34170,7771571
34171,5661249
34172,5977295
34173,8114706
34174,4593301
34175,4862071
34176,4798058
34177,5522046
34178,6973581
34179,5895200
34180,8328176
34181,4425270
34182,5497153
34183,3894847
34184,5423367
34185,7348980
34186,9693294
34187,5276524
34188,3363052
34189,8046625
34190,6307374
34191,10322218
34192,6062942
34193,4414208
34194,6106743
34195,7620352
34196,3784175
34197,6536895
34198,6642125
34199,5823142
34200,7448119
34201,4594502
34202,10394657
34203,7728107
34204,6921755
34205,7182113
34206,4117815
34207,3058399
34208,9982327
34209,5292537
34210,12525580
34211,7183141
34212,5008658
34213,12077411
34214,7467912
34215,3657355
34216,15816730
34217,4581550
34218,4713584
34219,3665219
34220,4165852
34221,4432481
34222,5605260
34223,3571435
34224,7223437
34225,6073881
34226,6571253
34227,6298675
34228,8507320
34229,5827449
34230,4577533
34231,6381061
34232,3557069
34233,13265871
34234,4467447
34235,3634446
34236,5435279
34237,19053644
34238,10970149
34239,5165284
34240,4644111
34241,2916738
34242,4895664
34243,7239084
34244,3744898
34245,5468499
34246,6187671
34247,11886895
34248,4560450
34249,3505951
34250,5701595
34251,6610311
34252,8766800
34253,5536067
34254,8655805
34255,4999407
34256,11998107
34257,6249199
34258,5450355
34259,10819621
34260,5100858
34261,6736099
34262,6258900
34263,4977659
34264,5946300
34265,5496220
34266,3017320
34267,7978469
34268,9484958
34269,5880982
34270,11263271
34271,4781252
34272,11185174
34273,4509650
34274,7461522
34275,5944069
34276,9418183
34277,12999869
34278,2930172
34279,12472972
34280,5396893
34281,3189855
34282,4991362
34283,11174846
34284,9028818
34285,3955661
34286,5608613
34287,5860683
34288,5559703
34289,10672605
34290,6219427
34291,7910711
34292,3383485
34293,27083230
34294,13172311
34295,8516346
34296,6560752
34297,7023588
34298,7117872
34299,6028060
34300,6157582
34301,6030148
34302,4646324
34303,6786992
34304,6171566
34305,11534260
34306,5845358
34307,8696592
34308,9430941
34309,4796037
34310,6287101
34311,6537736
34312,3408955
34313,7740223
34314,6861886
34315,12889851
34316,5356962
34317,6667558
34318,5224592
34319,3577243
34320,7008754
34321,2510684
34322,4291190
34323,5668513
34324,7701596
34325,5146178
34326,6719553
34327,7330634
34328,13795631
34329,11196021
34330,7380373
34331,6813585
34332,7374454
34333,4836990
34334,4828902
34335,10426467
34336,5072273
34337,3311114
34338,7877040
34339,15958756
34340,8875485
34341,6152348
34342,9546714
34343,4010728
34344,12044103
34345,12565796
34346,6509306
34347,5323700
34348,4905307
34349,3474440
34350,7594762
34351,3542171
34352,7975999
34353,8490429
34354,3392070
34355,6595587
34356,8522563
34357,7605357
34358,6613900
34359,7373498
34360,12661021
34361,7688295
34362,4301992
34363,3590288
34364,4763567
34365,4239002
34366,6011668
34367,9312646
34368,3795493
34369,5617654
34370,5443930
34371,5730194
34372,3738675
34373,12590303
34374,11410922
34375,4976593
34376,9010255
34377,3276562
34378,5117137
34379,7770291
34380,7695366
34381,4536314
34382,3725840
34383,5250729
34384,8527586
34385,4374184
34386,8526785
34387,5030028
34388,7977242
34389,5487014
34390,6266745
34391,5453418
34392,4744949
34393,5226387
34394,4696948
34395,5412969
34396,12616512
34397,2961357
34398,8965216
34399,12267550
34400,10623663
34401,5161078
34402,4622539
34403,5546598
34404,7366550
34405,12537283
34406,8581571
34407,4269696
34408,3225031
34409,6572995
34410,9283133
34411,6110776
34412,5601160
34413,5968752
34414,12468956
34415,2344829
34416,8183712
34417,5328950
34418,3289164
34419,6558978
34420,7738127
34421,3356250
34422,5466580
34423,4276697
34424,6695687
34425,4526984
34426,2991031
34427,5057166
34428,5629063
34429,6638903
34430,7062910
34431,4538945
34432,5146048
34433,3007021
34434,5427387
34435,5055894
34436,6493408
34437,4771126
34438,4301403
34439,5956421
34440,4860784
34441,8265055
34442,5760989
34443,4187199
34444,4892875
34445,5956238
34446,6350605
34447,10733923
34448,5277437
34449,9957848
34450,4065553
34451,5632018
34452,6325328
34453,6063138
34454,6621116
34455,5977060
34456,6026465
34457,10221584
34458,4927704
34459,7379443
34460,6190430
34461,5889966
34462,5715237
34463,4378229
34464,6739906
34465,14829060
34466,2968516
34467,7435544
34468,9525513
34469,6029037
34470,4847947
